yr,r,s,value
1997,CO,pri,0.10364551755357304
1997,CO,grd,0.055505652326032495
1997,CO,pip,0.0077364249162094195
1997,CO,sle,0.9649687458417795
1997,CO,osv,1.1429072130575673
1997,CO,trn,0.09973761208096094
1997,CO,smn,0.05548726663793033
1997,CO,fmt,0.4061558817542552
1997,CO,pet,0.1460435266727272
1997,CO,mvt,0.4193718160391704
1997,CO,cep,1.6473073794099369
1997,CO,wst,0.29035668115799784
1997,CO,mot,0.061643250977124905
1997,CO,adm,0.6893775320971187
1997,CO,soc,0.08352845728523134
1997,CO,alt,0.13634252525177015
1997,CO,pmt,0.05778376056519122
1997,CO,trk,0.2675371018406899
1997,CO,fdd,2.293480624501283
1997,CO,gmt,0.12412645888455931
1997,CO,wtt,0.00041023235158678503
1997,CO,wpd,0.03871375725032336
1997,CO,wht,1.9804457922756695
1997,CO,wrh,0.0390166535801037
1997,CO,ott,0.9166426813553925
1997,CO,che,0.5436839531226957
1997,CO,air,0.4429855737091585
1997,CO,mmf,0.2607446264915905
1997,CO,otr,0.22786139442443665
1997,CO,min,0.21695251782470482
1997,CT,ppd,0.4669988712522966
1997,CT,res,0.15605877803548684
1997,CT,com,0.267920482661854
1997,CT,amb,1.0372714516551982
1997,CT,fbp,0.32243889291063005
1997,CT,rec,0.5079235885295796
1997,CT,con,1.3619831654635077
1997,CT,agr,0.14330406630887615
1997,CT,eec,0.47839897618012606
1997,CT,fnd,0.5810926171405063
1997,CT,pub,0.8691156024553168
1997,CT,hou,12.290769120366704
1997,CT,fbt,0.3553500857104278
1997,CT,ins,5.8860240560468435
1997,CT,tex,0.03648793219221336
1997,CT,leg,0.503410153301082
1997,CT,fen,0.10889346723075266
1997,CT,uti,1.4170313479406698
1997,CT,nmp,0.09083277508970536
1997,CT,brd,1.7796617763120013
1997,CT,bnk,1.1973998520307974
1997,CT,ore,2.251657613042151
1997,CT,edu,0.3635418862154236
1997,CT,ote,0.18596506303893667
1997,CT,man,0.3938026845667877
1997,CT,mch,0.8303339438042725
1997,CT,dat,0.18725985399585993
1997,CT,amd,0.3019599486490809
1997,CT,oil,0.0005058830875482381
1997,CT,hos,0.2741376199875516
1997,CT,rnt,0.988323864318912
1997,CT,pla,0.17528169025617907
1997,CT,fof,0.04490567223637508
1997,CT,fin,0.04953677762496884
1997,CT,tsv,2.3803676422640185
1997,CT,nrs,0.023918796759167416
1997,CT,sec,0.9467729577506931
1997,CT,art,0.284203839070735
1997,CT,mov,0.13086000688672306
